event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR168706,"30 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Tiahynska,Tiahynka,46.7814,33.0559,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 30 July 2024, Russian air forces carried out airstrikes near Tiahynka, Kherson. According to Russian sources, more than 100 Ukrainian soldiers were killed near Luhove, Pyatykhatky and Tiahynka [Russian MoD reported 100 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1722974450
UKR168699,"30 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Hrodivka,48.2629,37.3789,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 30 July 2024, Russian air forces carried out airstrikes near Hrodivka, Donetsk. According to Russian sources, more than 350 Ukrainian soldiers were killed near Toretsk, New York, Zhelanne, Hrodivka and Vozdvyzhenka [Russian MoD reported 350 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1725414554
UKR168688,"30 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Lyman,48.9903,37.8063,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 30 July 2024, Russian air forces carried out airstrikes near Lyman, Donetsk. According to Russian sources, more than 470 Ukrainian soldiers were killed near Synkivka, Novosadove, Lyman, Nevske and Makiivka [Russian MoD reported 470 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732654981
UKR168939,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Tiahynska,Tiahynka,46.7814,33.0559,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian forces conducted an air strike on Ukrainian forces near Tiahynka, Kherson. According to Russian sources, up to 90 Ukrainian servicemen near Tiahynka, Novodanylivka, Lobkove, and Kamianske. [Russian MoD reported 90 casualties. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event.]",3,,1722974451
UKR168946,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Lyptsi, Kharkiv. According to Russian sources, up to 250 Ukrainian servicemen were killed near Vovchansk, Starytsia, Lyptsi, and Tykhe. [Russian MoD reported 250 casualties. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event.]",2,,1722974451
UKR168947,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Siversk, Donetsk. According to Russian sources, up to 650 Ukrainian servicemen were killed near Verkhnokamianske, Bila Hora, Chasiv Yar, Oleksandro-Shultine, Siversk, and Katerinivka. [Russian MoD reported 650 Ukrainian casualties. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event.]",2,,1722974451
UKR168954,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Katerynivka,47.8755,37.3454,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Katerynivka, Donetsk. According to Russian sources, up to 650 Ukrainian servicemen were killed near Verkhnokamianske, Bila Hora, Chasiv Yar, Oleksandro-Shultine, Siversk, and Katerinivka. [Russian MoD reported 650 Ukrainian casualties. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event.]",2,,1722974451
UKR168949,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Hrodivka,48.2629,37.3789,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine; ZMINA",Other-National,"On 29 July 2024, Russian forces conducted airstrikes near Hrodivka, Donetsk. A civilian was killed. According to Russian sources, up to 315 Ukrainian servicemen were killed near Pivdenne, Toretsk, Zhelanne, Vozdvyzhenka, Serhiivka, Hrodivka, Nikolayevka, and New York. [Russian MoD reported 315 Ukrainian casualties. Coded as 10 fatalities split across 8 events. 1 fatality coded to this event.]",2,,1725414554
UKR168901,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Starytsia,50.2405,36.7931,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian forces conducted airstrikes with KABs on Ukrainian forces near Starytsia, Kharkiv. According to Russian sources, up to 250 Ukrainian servicemen were killed near Vovchansk, Staritsa, Lyptsi, and Tykhe. [Russian MoD reported 250 casualties. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event.]",3,,1732654981
UKR168948,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Kostiantynivska,Oleksandro-Shultyne,48.4861,37.8265,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 29 July 2024, Russian and Ukrainian forces clashed near Oleksandro-Shultyne, Donetsk. According to Russian sources, up to 650 Ukrainian servicemen were killed near Verkhnokamianske, Bila Hora, Chasiv Yar, Oleksandro-Shultine, Siversk, and Katerinivka. [Russian MoD reported 650 Ukrainian casualties. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event.]",1,,1732654981
UKR168982,"29 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Tykhe,50.3086,37.0117,2,"Ministry of Defence of Russia",National,"On 29 July 2024, Russian forces conducted strikes with an unidentified weapon (coded as air strikes) on Ukrainian forces near Tykhe, Kharkiv. According to Russian sources, up to 250 Ukrainian servicemen were killed near Vovchansk, Staritsa, Lyptsi, and Tykhe. [Russian MoD reported 250 casualties. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event.]",2,,1732654982
UKR168150,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Katerynivka,47.8755,37.3454,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Katerynivka, Donetsk. According to Russian sources, up to 570 Ukrainian servicemen were killed near Verkhnokamianske, Bondarne, Chasiv Yar, Katerynivka, Krasnohorivka and Maksymilianivka [Russian MoD reported 570 fatalities. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event].",2,,1722974449
UKR168154,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Vodyane,48.096,37.6666,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Vodyane, Donetsk. According to Russian sources, up to 130 Ukrainian servicemen were killed near Vodyane, Prechystivka, Makarivka and Huliaipole [Russian MoD reported 130 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1722974449
UKR168157,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Prechystivka,47.7788,37.0753,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Prechystivka, Donetsk. According to Russian sources, up to 130 Ukrainian servicemen were killed near Vodyane, Prechystivka, Makarivka and Huliaipole [Russian MoD reported 130 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1722974449
UKR168159,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Vasylivska,Kamianske,47.5424,35.3662,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Kamianske, Zaporizhia. According to Russian sources, up to 85 Ukrainian servicemen were killed near Novodanylivka, Lobkove, Kamianske and Tiahynka [Russian MoD reported 85 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1722974449
UKR168153,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Oleksandropil,48.2816,37.7747,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Oleksandropil, Donetsk. According to Russian sources, up to 400 Ukrainian servicemen were killed near Druzhba, Toretsk, New York, Oleksandropil, Ivanivka, Novohrodivka and Novoselivka Persha [Russian MoD reported 400 fatalities. Coded as 10 fatalities split across 7 events. 1 fatality coded to this event].",1,,1723576790
UKR168158,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Stepnohirska,Lobkove,47.5222,35.441,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Lobkove, Zaporizhia. According to Russian sources, up to 85 Ukrainian servicemen were killed near Novodanylivka, Lobkove, Kamianske and Tiahynka [Russian MoD reported 85 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1725414553
UKR168132,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Starytsia,50.2405,36.7931,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Starytsia, Kharkiv. According to Russian sources, more than 220 Ukrainian servicemen were killed near Pavlivka, Kostiantynivka, Starytsia, Okhrimivka, Tykhe, Vovchansk and Mala Tokmachka [Russian MoD reported 220 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1732654980
UKR168135,"28 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kupianskyi,Petropavlivska,Petropavlivka,49.7162,37.7171,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 28 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Petropavlivka, Kharkiv. According to Russian sources, up to 480 Ukrainian servicemen were killed near Synkivka, Petropavlivka, Berestove, Makiivka, Nadiia, Terny and Torske [Russian MoD reported 480 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732654980
UKR168231,"27 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Kurakhivska,Kurakhove,47.9836,37.2823,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 27 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Kurakhove, Donetsk. According to Russian sources, up to 560 Ukrainian servicemen were killed near Kurakhove, Katerynivka, Kostiantynivka, Serebrianka and Verkhnokamianske [Russian MoD reported 560 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722974449
UKR168237,"27 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Malynivska,Novodarivka,47.7807,36.6353,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 27 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Novodarivka, Zaporizhia. According to Russian sources, up to 140 Ukrainian servicemen were killed near Vuhledar, Huliaipole and Novodarivka [Russian MoD reported 140 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1722974449
UKR168235,"27 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Huliaipilska,Huliaipole,47.6639,36.2563,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 27 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Huliaipole, Zaporizhia. According to Russian sources, up to 140 Ukrainian servicemen were killed near Vuhledar, Huliaipole and Novodarivka [Russian MoD reported 140 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1726526156
UKR168226,"27 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Myrnohradska,Myrnohrad,48.2959,37.2704,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 27 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Myrnohrad, Donetsk. According to Russian sources, up to 385 Ukrainian servicemen were killed near Novohrodivka, Myrnohrad, Toretsk, Bila Hora and Zhelanne [Russian MoD reported 385 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1731445626
UKR168220,"27 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Lyman,48.9903,37.8063,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 27 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Lyman, Donetsk. According to Russian sources, up to 540 Ukrainian servicemen were killed near Tabaivka, Kupiansk-Vuzlovyi, Lyman and Torske [Russian MoD reported 540 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1732654980
UKR167621,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Ivanivka,48.2616,37.4472,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 26 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Ivanivka, Donetsk. According to Russian sources, up to 425 Ukrainian servicemen were killed near Toretsk, Ivanivka, Ukrainsk, New York, Lozuvatske, and Shcherbynivka. [Russian MoD reported 425 casualties. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event.]",2,,1722376580
UKR167622,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 26 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Toretsk, Donetsk. According to Russian sources, up to 425 Ukrainian servicemen were killed near Toretsk, Ivanivka, Ukrainsk, New York, Lozuvatske, and Shcherbynivka. [Russian MoD reported 425 casualties. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event.]",2,,1722376580
UKR167627,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kupianskyi,Shevchenkivska,Petrivka,49.7432,37.1993,2,"Ministry of Defence of Russia",National,"On 26 July 2024, Russian forces conducted airstrikes on Ukrainian forces near Petrivka, Kharkiv. According to Russian sources, up to 165 Ukrainian servicemen were killed near Lyptsi, Tykhe, Petrivka, Bayrak, and Vovchansk. [Russian MoD reported 165 casualties. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event.]",2,,1722376580
UKR167628,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Vilkhivska,Bayrak,50.0434,36.4369,2,"Ministry of Defence of Russia",National,"On 26 July 2024, Russian forces conducted airstrikes on Ukrainian forces near Bayrak, Kharkiv. According to Russian sources, up to 165 Ukrainian servicemen were killed near Lyptsi, Tykhe, Petrivka, Bayrak, and Vovchansk. [Russian MoD reported 165 casualties. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event.]",2,,1722376580
UKR167630,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Shcherbynivka,48.3943,37.7901,2,"Ministry of Defence of Russia",National,"On 26 July 2024, Russian forces conducted an unidentified strike (coded as airstrike) on Ukrainian forces near Shcherbynivka, Donetsk. According to Russian sources, up to 425 Ukrainian servicemen were killed near Toretsk, Ivanivka, Ukrainske, New York, Shcherbynivka, and Lozuvatske. [Russian MoD reported 425 casualties. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event.]",1,,1722376580
UKR167634,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Orikhivska,Nesterianka,47.4951,35.6802,2,"Ministry of Defence of Russia",National,"On 26 July 2024, Russian forces conducted unidentified strikes (coded as airstrike) on Ukrainian forces near Nesterianka, Zaporizhia. According to Russian sources, up to 85 Ukrainian servicemen were killed near Nesterianka, Poniativka, and Tiahynka. [Russian MoD reported 85 casualties. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event.]",3,,1722376580
UKR167635,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Khersonskyi,Darivska,Poniativka,46.7465,32.9123,2,"Ministry of Defence of Russia",National,"On 26 July 2024, Russian forces conducted unidentified strikes (coded as airstrike) on Ukrainian forces near Poniativka, Kherson. According to Russian sources, up to 85 Ukrainian servicemen were killed near Nesterianka, Poniativka, and Tiahynka. [Russian MoD reported 85 casualties. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event.]",3,,1722376580
UKR167610,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Tykhe,50.3086,37.0117,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 26 July 2024, Russian forces conducted airstrikes using KABs on Ukrainian forces near Tykhe, Kharkiv. According to Russian sources, up to 165 Ukrainian servicemen were killed near Lyptsi, Tykhe, Petrivka, Bayrak, and Vovchansk. [Russian MoD reported 165 casualties. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event.]",2,,1732654979
UKR167619,"26 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Slobozhanska,Lyman,49.5953,36.4655,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 26 July 2024, Russian forces conducted an airstrike on Ukrainian forces near Lyman, Kharkiv. According to Russian sources, up to 570 Ukrainian servicemen were killed near Synkivka, Tabaivka, Makiivka, Nevske, Stelmakhivka, and Lyman. [Russian MoD reported 570 casualties. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event.]",1,,1732654979
UKR167868,"24 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Ivanivka,48.2616,37.4472,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 24 July 2024, Russian forces launched an air strike near Ivanivka, Donetsk region. According to Russian sources, on that day, 410 Ukrainian soldiers were killed near Tymofiivka, Vozdvyzhenka, Oleksandro-Shultyne, Ivanivka, Toretsk, Novoselivka Persha, Mykhailivka, Kalynove, Donetsk region. [Russian MoD reported 410 fatalities. Coded as 10 fatalities split across 8 events. 1 fatality coded to this event].",1,,1722376580
UKR167876,"24 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 24 July 2024, Russian forces launched an air strike with guided aerial bombs at Lyptsi, Kharkiv region. According to Russian sources, on that day, 235 Ukrainian soldiers were killed near Vovchansk, Hlyboke, Lyptsi, Starytsia, Shestakove, Kharkiv region. [Russian MoD reported 235 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376580
UKR167892,"24 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2,"Institute for the Study of War; Ministry of Defence of Russia; Ministry of Defence of Ukraine; Suspilne Media",Other-National,"On 24 July 2024, Russian forces launched an air strike and shelled near Toretsk, Donetsk region. According to Russian sources, on that day, 410 Ukrainian soldiers were killed near Tymofiivka, Vozdvyzhenka, Oleksandro-Shultyne, Ivanivka, Toretsk, Novoselivka Persha, Mykhailivka, Kalynove, Donetsk region. [Russian MoD reported 410 fatalities. Coded as 10 fatalities split across 8 events. 2 fatalities coded to this event].",2,,1722376580
UKR167893,"24 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Tymofiivka,48.2823,37.4884,2,"Deep State; Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 24 July 2024, Russian forces launched an air strike near Tymofiivka, Donetsk region. Russian forces may have made some ground advances. According to Russian sources, on that day, 410 Ukrainian soldiers were killed near Tymofiivka, Vozdvyzhenka, Oleksandro-Shultyne, Ivanivka, Toretsk, Novoselivka Persha, Mykhailivka, Kalynove, Donetsk region. [Russian MoD reported 410 fatalities. Coded as 10 fatalities split across 8 events. 2 fatalities coded to this event].",2,,1722376580
UKR167913,"23 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Shostkynskyi,Shostkynska,Shostka,51.863,33.4698,2,"24 Channel; Flot 2017; Institute for the Study of War; Suspilne Media; Ukrinform",Other-National,"On 23 July 2024, Russian Forces conducted an air strike against critical infrastructure facility in Shostka community (coded to Shostka, Sumy). On that day, Russian Forces launched a Kh-69 cruise missile and 8 Shahed-136/131 drones at targets in Sumy region. The Kh-69 missile and 7 of 8 Shahed-136/131 drones of Russian Forces were intercepted by Ukrainian Forces over Sumy region. No casualties.",0,,1723576790
UKR168035,"22 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 22 July 2024, Russian air forces carried out airstrikes near Lyptsi, Kharkiv. According to Russian sources, more than 170 Ukrainian soldiers were killed near Starytsia, Kruhle, Vovchansk and Lyptsi [Russian MoD reported 170 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1722376581
UKR168038,"22 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Vodyane,47.8265,37.3127,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 22 July 2024, Russian air forces carried out airstrikes near Vodyane, Donetsk. According to Russian sources, more than 115 Ukrainian soldiers were killed near Vodyane, Vremivka, Prechystivka, Makarivka and Rozdolne [Russian MoD reported 115 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376581
